,Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (km),Workout Time (seconds),Avg Pace (min/km),Max Pace (min/km),Avg Speed (km/h),Max Speed (km/h),Avg Heart Rate,Steps,Notes,Source,Link,day,month,week,year,season
972,2015-08-05,2015-08-04,Run,253,5.781858001920001,2676,7.713764117553487,4.277550355921419,7.77829751424,14.026736528639995,,7655.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1105077695,Wednesday,August,32,2015,summer
973,2015-08-03,2015-08-02,Run,235,4.8700358784,1950,6.673464467509743,3.9518151495267633,8.99082556416,15.18290535168,,6448.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1101590493,Monday,August,32,2015,summer
974,2015-08-01,2015-07-31,Run,353,7.51665036672,2641,5.8558891076115485,3.703937753519446,10.24609779072,16.199012966399998,,9952.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1098650439,Saturday,August,31,2015,summer
975,2015-07-31,2015-07-30,Run,354,7.538263856639999,2640,5.836887576552932,3.90661660900342,10.279443398399998,15.35854915584,,9980.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1097193823,Friday,July,31,2015,summer
976,2015-07-29,2015-07-28,Run,252,5.328135648000001,1972,6.168519595561918,4.080954724409449,9.72681076224,14.70245179392,,7054.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1093986181,Wednesday,July,31,2015,summer
977,2015-07-28,2015-07-27,Run,269,5.6730502540800005,2137,6.278210252127574,3.8270003181420496,9.5568479424,15.678068313599995,,7511.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1092278495,Tuesday,July,31,2015,summer
978,2015-07-27,2015-07-26,Run,373,7.89000208128,2880,6.08364858532622,0.0,9.8625026016,0.0,,10446.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1090786659,Monday,July,31,2015,summer
979,2015-07-25,2015-07-24,Run,366,7.7481062208,2814,6.053093682891911,3.85092932275511,9.91228765824,15.580654721279998,,10258.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1087933137,Saturday,July,30,2015,summer
980,2015-07-24,2015-07-23,Run,294,6.23649768192,2236,5.975571412948381,3.6996440785810862,10.04087424384,16.217842291199997,,8257.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1086490155,Friday,July,30,2015,summer
981,2015-07-23,2015-07-22,Run,377,8.024849015040001,2806,5.8277347788912754,3.496579972957926,10.29560121216,17.159630399999998,,10625.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1084845245,Thursday,July,30,2015,summer
982,2015-07-21,2015-07-20,Run,375,7.98324747264,2790,5.8246962737612336,3.6467467489859215,10.30096032768,16.4529674496,,10570.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1081469027,Tuesday,July,30,2015,summer
983,2015-07-18,2015-07-17,Run,383,7.88419234944,3224,6.815323510697526,3.739604459953869,8.80369104384,16.044483755519998,,10438.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1077436633,Saturday,July,29,2015,summer
984,2015-07-17,2015-07-16,Run,404,8.53076239488,3154,6.162013839179194,4.048854688618468,9.73707837696,14.819016579839998,,11295.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1076100211,Friday,July,29,2015,summer
985,2015-07-15,2015-07-14,Run,377,7.976021518080001,2919,6.099534965799729,3.7349441760120894,9.836809424639998,16.06450399488,,10560.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1072979119,Wednesday,July,29,2015,summer
986,2015-07-14,2015-07-13,Run,378,7.996347532800001,2925,6.096539956653145,3.456433180227472,9.841653550079998,17.359028121599998,,10587.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1071369773,Tuesday,July,29,2015,summer
987,2015-07-13,2015-07-12,Run,398,8.41056049152,3086,6.11532400779448,3.959203253002465,9.81141397632,15.15456480384,,11135.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1069925007,Monday,July,29,2015,summer
988,2015-07-11,2015-07-10,Run,440,9.32136872832,3390,6.061345492324823,3.32654174620218,9.89880135552,18.03672288,,12341.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1067167039,Saturday,July,28,2015,summer
989,2015-07-08,2015-07-07,Run,380,8.04250351872,2939,6.0905561520719,4.003612652111668,9.85130961408,14.9864527296,,10648.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1062633059,Wednesday,July,28,2015,summer
990,2015-07-07,2015-07-06,Run,381,8.014323905280001,3034,6.309527360216336,3.806171955778255,9.50942057472,15.76387853568,,10611.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1060997749,Tuesday,July,28,2015,summer
991,2015-07-06,2015-07-05,Run,375,7.922543016960001,2931,6.165947118826056,3.382968464169251,9.73086630912,17.7359364864,,10489.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1059502689,Monday,July,28,2015,summer
992,2015-07-04,2015-07-03,Run,360,7.617604515840001,2764,6.047395709059095,3.853986469020918,9.92162185344,15.5683110528,,10086.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1056925881,Saturday,July,27,2015,summer
993,2015-07-03,2015-07-02,Run,377,7.986755842560001,2881,6.01203968822079,3.8648356100373817,9.97997666688,15.52458517632,,10574.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1055493957,Friday,July,27,2015,summer
994,2015-06-25,2015-06-24,Run,381,8.131468055040001,2793,5.7246803666587125,3.2825238109440864,10.4809332672,18.2786072832,,10766.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1044076313,Thursday,June,26,2015,summer
995,2015-06-21,2015-06-20,Run,397,8.435939846400002,3026,5.978392438161139,3.5552374135051297,10.03614277248,16.8765467904,,11169.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1038086663,Sunday,June,25,2015,summer
996,2015-06-19,2015-06-18,Run,381,8.07662161152,2906,5.996735315755985,3.4021750477213075,10.00543648896,17.6358352896,,10693.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1035396545,Friday,June,25,2015,summer
997,2015-06-17,2015-06-16,Run,380,8.04445082496,2949,6.10980001789549,4.014673059333492,9.8202975552,14.94518914944,,10651.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1032397513,Wednesday,June,25,2015,summer
998,2015-06-16,2015-06-15,Run,349,7.379550351360001,2732,6.170203511492882,3.831287779368488,9.724155344639998,15.660526463999998,,9770.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1030767109,Tuesday,June,25,2015,summer
999,2015-06-15,2015-06-14,Run,345,7.292967644160001,2664,6.088058239879105,3.26334208223972,9.85534906752,18.3861114624,,9656.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1029361271,Monday,June,25,2015,summer
1000,2015-06-13,2015-06-12,Run,355,7.507187424,2735,6.071952298576314,3.921162908613696,9.88150090752,15.30159447168,,9939.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1026632569,Saturday,June,24,2015,summer
1001,2015-06-11,2015-06-10,Run,354,7.52952511872,2658,5.883509057106498,3.9650255010737294,10.197994498559998,15.13230757632,,9969.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1023818319,Thursday,June,24,2015,summer
1002,2015-06-10,2015-06-09,Run,292,6.174055134720001,2252,6.079203700389725,3.937449047562236,9.86972050944,15.23829897216,,8174.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1022116811,Wednesday,June,24,2015,summer
1003,2015-06-09,2015-06-08,Run,233,4.8514479552,1908,6.5547204326731885,4.147857760677642,9.15365899008,14.46529886208,,6423.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1020497777,Tuesday,June,24,2015,summer
1004,2015-06-06,2015-06-05,Run,353,7.53311395584,2692,5.955923655849836,4.113147965879265,10.07399454336,14.587351511039998,,9974.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1016128519,Saturday,June,23,2015,summer
1005,2015-06-05,2015-06-04,Run,353,7.5629511936,2623,5.781131939473474,3.210289409846496,10.37859508224,18.6899556096,,10013.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1014764335,Friday,June,23,2015,summer
1006,2015-06-03,2015-06-02,Run,351,7.49872227456,2619,5.820676002147459,3.6290687385667697,10.308089721599998,16.533112780799996,,9928.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1011601835,Wednesday,June,23,2015,summer
1007,2015-06-02,2015-06-01,Run,356,7.549577544960001,2803,6.186961892547523,3.2908129026485327,9.69781038336,18.2325800448,,9995.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1010101709,Tuesday,June,23,2015,summer
1008,2015-06-01,2015-05-31,Run,355,7.66295582976,2658,5.781716028394177,3.0312847967867653,10.377532915199998,19.7936437248,,10146.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1008807971,Monday,June,23,2015,summer
1009,2015-05-29,2015-05-28,Run,356,7.59686007168,2668,5.853503042233356,3.5415734609878307,10.25026599168,16.941564288,,10058.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1004851521,Friday,May,22,2015,spring
1010,2015-05-28,2015-05-27,Run,353,7.542271123200001,2674,5.908276912829078,3.623905143959278,10.15525032192,16.5567701376,,9986.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1003349735,Thursday,May,22,2015,spring
1011,2015-05-27,2015-05-26,Run,331,7.080308928,2494,5.871423387417481,3.877356239560964,10.218996437759998,15.474470204159998,,9374.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1001818417,Wednesday,May,22,2015,spring
1012,2015-05-25,2015-05-24,Run,332,7.078780051200001,2508,5.904554899387576,3.4299068440308598,10.16165551104,17.4932474112,,9372.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/998969873,Monday,May,22,2015,spring
1013,2015-05-20,2015-05-19,Run,334,7.174487738880001,2442,5.671913525013919,3.1504389366101964,10.57844342016,19.044976896,,9499.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/992274351,Wednesday,May,21,2015,spring
1014,2015-05-19,2015-05-18,Run,354,7.5300401088000015,2745,6.075450618388611,3.6649156426469416,9.87580382976,16.3713737088,,9970.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/990842695,Tuesday,May,21,2015,spring
1015,2015-05-15,2015-05-14,Run,346,7.406394209280001,2574,5.7915709755030615,3.672148403324584,10.35987841152,16.3391868288,,9806.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/985531849,Friday,May,20,2015,spring
1016,2015-05-14,2015-05-13,Run,396,8.42361227136,2927,5.790415225085501,3.533209804740316,10.36195446528,16.9816369536,,11153.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/984136821,Thursday,May,20,2015,spring
1017,2015-05-12,2015-05-11,Run,332,7.14067542144,2397,5.595851477372146,2.9821467629046365,10.72222221312,20.1196968192,,9454.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/981031851,Tuesday,May,20,2015,spring
1018,2015-05-11,2015-05-10,Run,159,4.54515760512,1364,5.000372822715342,3.517551250695935,11.9991079296,17.0572761216,,6018.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/979629569,Monday,May,20,2015,spring
1019,2015-05-08,2015-05-07,Run,332,7.0982048332800005,2466,5.790353087966277,3.543083392984968,10.36206711936,16.93432224,,9398.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/975755973,Friday,May,19,2015,spring
1020,2015-05-07,2015-05-06,Run,332,7.134624288,2401,5.608179481826135,3.411234639704128,10.69866141696,17.589003379199998,,9446.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/974276491,Thursday,May,19,2015,spring
1021,2015-05-05,2015-05-04,Run,332,7.1458414156800005,2369,5.5263946055038575,3.364973554442058,10.85698867968,17.830726847999998,,9461.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/971302075,Tuesday,May,19,2015,spring
1022,2015-05-04,2015-05-03,Run,330,7.07380717824,2403,5.661331573610116,3.455445200031814,10.59820616448,17.3638561536,,9366.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/969772933,Monday,May,19,2015,spring
1023,2015-05-02,2015-05-01,Run,332,7.10454564864,2456,5.762180118110236,3.691081583552056,10.41271317504,16.255340006399997,,9406.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/966882347,Saturday,May,18,2015,spring
1024,2015-05-01,2015-04-30,Run,372,7.97830678656,2702,5.64484659588006,3.4847117831861927,10.62916994304,17.2180495872,,10563.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/965533555,Friday,May,18,2015,spring
1025,2015-04-29,2015-04-28,Run,353,7.49880274176,2537,5.639074057504176,3.698488328163525,10.64004910848,16.222831257599996,,9928.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/962694643,Wednesday,April,18,2015,spring
1026,2015-04-28,2015-04-27,Run,351,7.45980833664,2548,5.693568311063389,3.724815825578621,10.53820982016,16.1082459648,,9877.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/961129505,Tuesday,April,18,2015,spring
1027,2015-04-27,2015-04-26,Run,351,7.47678691584,2486,5.540586723534558,3.683351725920624,10.829179215359998,16.2894580992,,9899.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/959798249,Monday,April,18,2015,spring
1028,2015-04-25,2015-04-24,Run,350,7.443473495040001,2503,5.6051285492722505,3.230657957528036,10.70448724224,18.5719906944,,9855.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/957188275,Saturday,April,17,2015,spring
1029,2015-04-24,2015-04-23,Run,331,7.03484496,2361,5.594223484848485,3.582652310506641,10.72536043392,16.747316467199997,,9314.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/956424327,Friday,April,17,2015,spring
1030,2015-04-22,2015-04-21,Run,339,7.183451784960001,2534,5.879550922611946,3.578507764654418,10.204866397439998,16.7667895296,,9511.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/953208999,Wednesday,April,17,2015,spring
1031,2015-04-21,2015-04-20,Run,329,7.006778000640001,2378,5.655938071661496,3.681792084228108,10.60832893824,16.2963782784,,9277.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/951687745,Tuesday,April,17,2015,spring
1032,2015-04-20,2015-04-19,Run,310,6.607757249280001,2246,5.664438429571304,3.691566253082001,10.59239643264,16.2532478592,,8749.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/950367827,Monday,April,17,2015,spring
1033,2015-04-18,2015-04-17,Run,308,6.539762465280001,2269,5.782672940030223,3.813423357591665,10.375827010559998,15.73389645696,,8659.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/947497325,Saturday,April,16,2015,spring
1034,2015-04-17,2015-04-16,Run,308,6.534886152960001,2279,5.813014495347173,3.622855026644397,10.32167258496,16.5615981696,,8652.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/946236721,Friday,April,16,2015,spring
1035,2015-04-15,2015-04-14,Run,306,6.487265664,2267,5.825255507834248,3.715035443012805,10.299978627839998,16.150571712,,8589.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/943286723,Wednesday,April,16,2015,spring
1036,2015-04-14,2015-04-13,Run,287,2.34584418816,2072,14.721029189533123,4.666920186113099,4.07579242752,12.85643766528,,3106.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/941761329,Tuesday,April,16,2015,spring
1037,2015-04-13,2015-04-12,Run,287,6.0988022092800005,2128,5.814201314324345,3.6829913306291258,10.31956434432,16.2910674432,,8075.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/940368957,Monday,April,16,2015,spring
1038,2015-04-10,2015-04-09,Run,287,6.0798602304000005,2148,5.887125437445319,3.447255527718126,10.1917341504,17.4052162944,,8050.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/936440961,Friday,April,15,2015,spring
1039,2015-04-09,2015-04-08,Run,289,6.136975848960001,2156,5.854466167581324,3.536416080092261,10.24857618048,16.9663481856,,8125.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/935184539,Thursday,April,15,2015,spring
1040,2015-04-08,2015-04-07,Run,290,6.136412578560001,2174,5.904629463930645,3.3610651296428853,10.16151067008,17.8514873856,,8124.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/933833291,Wednesday,April,15,2015,spring
1041,2015-04-07,2015-04-06,Run,287,6.0902404992,2145,5.870261423287998,3.2437067525650205,10.22100811776,18.4973171328,,8063.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/932489917,Tuesday,April,15,2015,spring
1042,2015-04-06,2015-04-05,Run,283,5.9966571456,2097,5.828399646066968,3.2896322973832817,10.2944102976,18.2391783552,,7939.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/931137499,Monday,April,15,2015,spring
1043,2015-04-03,2015-04-02,Run,293,6.1139139494400006,2165,5.90205077348286,3.345953382247673,10.16595245952,17.93211552,,8095.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/927671697,Friday,April,14,2015,spring
1044,2015-03-31,2015-03-30,Run,286,6.07110539904,2077,5.703193350831146,3.780012228585063,10.52041047552,15.872975965439997,,8038.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/923658489,Tuesday,March,14,2015,spring
1045,2015-03-30,2015-03-29,Run,290,6.11005152384,2236,6.10011284100851,3.605382068718683,9.83587600512,16.6417435008,,8090.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/922430895,Monday,March,14,2015,spring
1046,2015-03-26,2015-03-26,Run,258,5.44107940992,1964,6.016004036427264,3.511486667859699,9.97339444992,17.0867271168,,7204.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/919220551,Thursday,March,13,2015,spring
1047,2015-03-25,2015-03-25,Run,267,5.62258122624,2023,5.996996291656725,3.5152024675892783,10.00500196608,17.068702463999998,,7444.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/918114803,Wednesday,March,13,2015,spring
1048,2015-03-23,2015-03-23,Run,267,5.62066610688,2019,5.986352203133699,3.639464278612901,10.022801310719998,16.485959001599998,,7442.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/915568251,Monday,March,13,2015,spring
1049,2015-03-22,2015-03-22,Run,266,5.61633697152,1998,5.929726646385111,3.750012427423844,10.1185089984,15.99995320704,,7436.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/914402479,Sunday,March,12,2015,spring
